,county,state,tile_count,solar_system_count,total_panel_area,land_area,total_area,population,population_density,average_household_income,race_asian_rate,race_black_africa_rate,race_indian_alaska_rate,race_islander_rate,race_white_rate,race_other_rate,race_two_more_rate,diversity,voting_2016_dem_percentage,voting_2016_gop_percentage,avg_electricity_retail_rate,gini_index,ratio_panels_to_housing_units,education_highschool_percentage,education_bachelor_percentage,employed_percentage
1613,Leflore County,ms,20.0,9.0,2446.14995515,592.5387087999999,606.3793529999999,31516,882.2005232500001,35181.890136849994,0.006843466803508999,0.7197654871731249,0.0,0.0,0.2572607254142,0.0103545441307375,0.00577577647854125,0.303815742191625,0.6979928914910002,0.288208237508,9.1,0.511375,0.0015188335358444715,0.20706942505394085,0.07025003172991497,0.29895925878918644
1649,Lincoln County,ms,28.0,25.0,2712.9349285207995,586.114986,588.174623,34765,302.4412516666667,47958.267506250006,0.0059149814683433334,0.33328445449716665,0.00013317352510316664,0.0,0.657751732576,0.0003500940877866667,0.0025655638458066668,0.3835867368013333,0.293424603436,0.69439873626,9.1,0.44270000000000004,0.0018335406980551372,0.23374083129584353,0.06066446138357544,0.37917445706889114
1703,Lowndes County,ms,155.0,68.0,18956.734748599403,505.5091950000001,516.4648940000001,59699,509.25487428571427,51283.12590654287,0.006750772309698499,0.4723077132493,0.0030172283130107144,0.0002475002475,0.4999774396122786,0.007581462202212142,0.010117884066046428,0.3866826288170714,0.45924658896499987,0.522057361072,9.099999999999998,0.43244285714285713,0.005763153002416806,0.18911539556776497,0.09289937854905442,0.4059029464480142
1741,Madison County,ms,63.0,58.0,3361.535961689,714.5063284000001,741.7801076999999,100202,1105.5606014285713,89312.78282918573,0.027568779240941428,0.39635042484533334,0.002160560553568143,0.0001905454797414286,0.5453644875925999,0.020417914102832856,0.007947288184966523,0.39469745899190467,0.40752086663099985,0.5684381104600001,9.099999999999998,0.4487761904761906,0.0015594059405940595,0.10513762200355282,0.17536576116245184,0.48464102512923896
1778,Marion County,ms,5.0,5.0,270.50587161889996,542.383546,548.6200590000001,26109,208.16681166666663,49972.812409933336,0.00013395419042733334,0.33696417233833337,0.0026929103016,0.0,0.6445214789846666,0.005387184323808333,0.010300299861438334,0.42978301301866667,0.31215590317200004,0.672638294154,9.1,0.5066499999999999,0.00042211903756859433,0.24539430847600444,0.05860048259220958,0.35512658470259295
1796,Marshall County,ms,30.0,18.0,2968.037140966,706.192548,709.765819,36385,184.36778333333334,49031.724117833335,0.0007029629461485,0.5301528570123334,0.0016491964504746666,6.754931099699999e-05,0.441813410729,0.01707293480640667,0.008541088744571665,0.44476686506800006,0.5404816981899999,0.443937950742,9.1,0.4427833333333333,0.002000400080016003,0.2535660299574,0.06483440978425176,0.38658787962072283
1941,Monroe County,ms,12.0,11.0,575.95578900021,765.0942229999999,772.0957350000001,36175,247.1232155555555,47258.988297699994,0.0006950290090544444,0.34124528577111113,1.9728535353555562e-05,0.00023870906139555556,0.6434170857595556,0.0004259280537027778,0.013958233809866667,0.33899447914400005,0.3475698624930001,0.640453710158,9.1,0.43367777777777783,0.0007295276308590188,0.23015894955079474,0.067643400138217,0.3930062197650311
1962,Montgomery County,ms,8.0,7.0,840.947679978,406.98057,407.88877,10464,72.28348666666666,42868.04049266666,0.0012333657903266667,0.4385002693056667,0.0,0.0,0.5515871061703334,0.0,0.008679258733358666,0.49785965409800004,0.426477654974,0.560788082653,9.1,0.4688666666666667,0.0014939309056956115,0.21234709480122324,0.07004969418960244,0.34480122324159024
2031,Neshoba County,ms,11.0,9.0,791.8679653859999,570.1406959999999,571.613466,29553,245.89862428571428,49517.21245852858,0.005502564932448572,0.24667239988394288,0.1524884471953043,0.0,0.5749655552088572,0.0007733479950617144,0.019597684784557142,0.4169195939665714,0.255604521939,0.72935428243,9.1,0.45532857142857136,0.0008894638958518638,0.20573207457787704,0.05671167055798058,0.41511860048049265
2050,Newton County,ms,2.0,2.0,26.0770199445,578.104061,579.601924,21663,113.99002,52660.182765,0.003042784031128,0.29690487362138,0.038554177788554,0.0,0.6508663775807999,0.001668700842676,0.008963086135696002,0.3990390381034,0.29660228066100003,0.689899930184,9.1,0.4646,0.0002133788541555532,0.19281724599547614,0.06781147578821031,0.3840188339565157
2076,Noxubee County,ms,2.0,2.0,16.32344045111,695.1383940000001,699.9798940000001,11143,275.95736,37229.432534800006,0.0,0.7315929033446666,0.00111106400718,0.0,0.2645860055476667,0.00228212808444,0.0004278990158333334,0.3917414088226667,0.781870711448,0.213253882268,9.1,0.45116666666666666,0.00038714672861014324,0.19922821502288432,0.047922462532531636,0.34470070896526966
2102,Oktibbeha County,ms,47.0,16.0,6268.8415934493005,458.20057099999997,461.93229099999996,49048,788.7055349999999,54669.523174912494,0.02820493352446125,0.38157326860925,0.0016158068392525,0.0,0.573120661804,0.005589350290070375,0.00989597893318875,0.4915742922803749,0.486099931893,0.4749551111389999,9.1,0.5349,0.0022152047886129047,0.0963138150383298,0.10844478877833959,0.39514353286576415
2165,Panola County,ms,13.0,11.0,1289.622755807,685.1443810000001,705.1317569999999,34373,182.73217666666667,50889.75340383334,0.0003666292504725,0.5051509604531667,0.00038984535912566664,0.0,0.4856318844778333,0.0009637407126183334,0.007496939746833332,0.44714622055716663,0.491450114447,0.496229971725,9.1,0.45566666666666666,0.0008827923400787722,0.23707561167195182,0.06900765135426061,0.37314171006313096
2185,Pearl River County,ms,20.0,20.0,920.8265997359998,810.8630199999999,818.9081020000001,55196,286.8674166666667,50456.967356388894,0.0012943469391699996,0.14512897908334443,0.002166209367433334,0.0,0.8290469320698889,0.006995405567510001,0.015368126972726666,0.2635862189327778,0.15450166728400003,0.821997565236,9.1,0.4194111111111111,0.0008189002170085575,0.20900065222117545,0.06418943401695774,0.3663127762881368
2207,Perry County,ms,1.0,1.0,321.77326149,647.2515,650.2015000000001,12187,22.93968,46971.67194203334,0.0007754804464596667,0.21642129969299997,0.0,0.0,0.7710042472906666,0.0014756944444433333,0.010323278125446667,0.339874813288,0.224594992636,0.7612297496320001,9.1,0.44813333333333333,0.00018115942028985507,0.28038073356855664,0.041683761385082466,0.33896775252318045
2241,Pike County,ms,7.0,7.0,401.8293428985,409.01461400000005,410.69340500000004,40075,410.72725125,45865.939126925005,0.0050492688500605,0.496197941229125,0.00324286088171,0.0001153136531365,0.48388892355769997,0.00530960539197125,0.006196086436336,0.41764359136325,0.48845391159699997,0.495618243459,9.1,0.4678,0.00039110515141356576,0.22036182158452902,0.06447910168434186,0.3612476606363069
2281,Pontotoc County,ms,16.0,14.0,489.0909534076,497.68924,501.02142000000003,30517,115.33977499999999,53455.04287871666,0.0033060591592133336,0.15622703208786667,0.0007718305853900001,0.0,0.7950566860471667,0.03286803146326667,0.011770360657186665,0.32789484720366663,0.17974769282900002,0.7994242655149999,9.1,0.42543333333333333,0.0012798976081913446,0.22295769571058754,0.06091686600910968,0.4415899334796998
2308,Prentiss County,ms,5.0,4.0,499.708776092,414.98010999999997,418.199518,25380,212.37221799999998,42876.90293498001,0.0019390160898860001,0.18710648677716,0.0,0.0,0.7895663848486001,0.005863374234088001,0.015524738050391998,0.26430251704959995,0.20940127646599999,0.7746935467530001,9.1,0.44001999999999997,0.00045154881242662334,0.22336485421591804,0.045074862096138694,0.37663514578408197
2341,Quitman County,ms,1.0,1.0,7.655678683089999,405.012338,406.431638,7761,221.93588999999997,36599.302566066675,0.0,0.7363532212489999,0.0,0.0,0.255484304756,0.0033953351047999996,0.0047671388899866675,0.36679590428399994,0.686847599165,0.297643900984,9.1,0.47750000000000004,0.0002787068004459309,0.1912124726195078,0.06236309753897694,0.2994459476871537
2359,Rankin County,ms,81.0,71.0,2891.0349733317703,775.4849727,806.0857567000002,146761,804.5895944444445,72809.70858910386,0.00914104197196889,0.18326804833103333,0.0021027866238664448,0.00023859639021888888,0.7892781774891481,0.006414940616356334,0.009556408577485555,0.32188990704705195,0.22395527739699994,0.752461047004,9.099999999999996,0.3861653846153847,0.0014022574613946402,0.18138333753517624,0.12632102534051962,0.47173976737689166
2528,Scott County,ms,7.0,7.0,363.84570941950005,609.184808,610.390325,28293,201.28095333333331,46584.58937726667,0.008266764639811667,0.37173545794033336,0.007763151470433333,0.0,0.5997433325871667,0.009504774911951668,0.002986518450433333,0.48693990311883334,0.4052903618119999,0.5819397993309999,9.1,0.4547833333333333,0.0006097560975609756,0.222528540628424,0.05011840384547415,0.3840879369455342
2552,Sharkey County,ms,1.0,1.0,62.868328383699996,431.719941,435.12021400000003,4805,610.1577345,42297.637826449994,0.00348789495281,0.7158854137785,0.0,0.0,0.27894945879449995,0.0016772324745735,0.0,0.408394099815,0.669781931464,0.321391484943,9.1,0.42595,0.0004716981132075472,0.1987513007284079,0.1036420395421436,0.34921956295525497
2585,Simpson County,ms,1.0,1.0,36.1133604148,589.163272,590.469572,27401,171.9942,45914.96492225999,0.00020729684908799999,0.3636207296978,0.004187396351580001,0.0,0.6221074108851999,0.0028818717146119996,0.006995294501808,0.4719180198512,0.339085494043,0.647599859846,9.1,0.46414,8.387150884844419e-05,0.2546987336228605,0.05660377358490566,0.35841757600087587
2594,Smith County,ms,1.0,1.0,65.8890252934,636.2520999999999,637.2715,16257,28.635576666666665,54135.151945800004,0.0006167807647819999,0.254235212387,0.0,0.0,0.742350421902,0.0001302337696163334,0.0026673511763599996,0.3728776381843333,0.21148755955499998,0.7777924827949999,9.1,0.5059333333333332,0.0001381406271584473,0.2785876853047918,0.054192040351848436,0.3957064649074245
2676,Stone County,ms,2.0,2.0,222.34656492060003,445.484656,448.076415,17978,164.38523333333333,54864.18630956667,0.0012470555632533335,0.2040494975863333,0.0144249948362,0.0,0.77785719123,0.000187912844818,0.002233347939146667,0.3451400742203334,0.21984924623100002,0.7553391959800001,9.1,0.40556666666666663,0.0002771618625277162,0.2237178774057181,0.06736010679719658,0.38491489598398043
2703,Sunflower County,ms,16.0,15.0,893.2698756356,697.754328,706.9277109999999,27911,358.2841785714286,42480.32448887143,0.004536827722409999,0.7045962074427142,0.0021113973227428573,0.0,0.28149676912897287,0.00308936689847,0.004169431484520001,0.38974880207929996,0.697427174144,0.294280246651,9.1,0.4879285714285714,0.0016491445062873633,0.18272365733940024,0.06130199562896349,0.30031170506252014
2723,Tallahatchie County,ms,9.0,5.0,562.8123206067,645.2875809999999,652.141427,14959,211.28216650000002,42256.55936284999,0.0062038900067,0.44633452067975,0.0022382703866525,0.0009179019969799999,0.4965676842105,0.045041729499307494,0.00269600322009375,0.48508668090525003,0.568483816014,0.4194207836460001,9.1,0.443925,0.0016274864376130199,0.23477505180827596,0.03837154890032756,0.2544287719767364
2730,Tate County,ms,24.0,16.0,1374.854566921,404.758662,410.97210900000005,28415,237.585018,58319.22123086,0.003867204339762,0.3257455240388,0.0,0.0,0.650132547561,0.005321947859152,0.014932776201397999,0.43839193983080005,0.334006497498,0.648432698218,9.1,0.4462999999999999,0.002162162162162162,0.18937181066338202,0.07239134260073905,0.40183001935597396
2766,Tippah County,ms,11.0,10.0,494.01410665530005,457.8148120000001,459.954739,22054,255.889735,49610.860473249995,0.002501474017215,0.1790524155665,0.003998952411169,0.0009209645010050001,0.7849896620505,0.004400738452501499,0.0241357930009975,0.331268947296,0.19774691020500001,0.785518976266,9.1,0.47967499999999996,0.0011313380643834206,0.21021129953749887,0.04847193252924639,0.3821528974335721
2770,Tishomingo County,ms,6.0,6.0,385.8799126316,424.254451,444.51891099999995,19539,101.59659,46652.674198450004,0.001226021383274,0.022925377719305,0.003043546121425,0.0,0.94937447386725,0.00878352852285,0.01464705238578625,0.095510912915475,0.11913357400699999,0.856438026474,9.1,0.4283,0.0005823546539842764,0.26715799170888993,0.049951379292696656,0.4035518706177389
2803,Tunica County,ms,1.0,1.0,279.668168891,454.66773900000004,480.726593,10477,50.931203333333336,43239.765246049996,0.007116373888715,0.756415161654,0.0,0.0,0.209776835176,0.016724257235165,0.009967372046025,0.382453849649,0.7441524689579998,0.24256425065,9.1,0.4784,0.00020785699438786114,0.18774458337310299,0.07530781712322229,0.4000190894339983
2827,Union County,ms,40.0,28.0,2970.3369911506,415.59819799999997,416.906066,27811,167.5909816666667,50285.10251935,0.00759275882705,0.1522300836192167,0.0022730275309783333,0.0010455390334566668,0.8086399499078335,0.012500476821343335,0.015718164259950002,0.2930165860821667,0.173114119923,0.8054334446979999,9.1,0.4407666666666667,0.003422899195618689,0.2203085110208191,0.05350400920499083,0.39369314300097086
2889,Walthall County,ms,2.0,1.0,43.977297193599995,403.944135,404.40585999999996,14978,160.96107333333336,44165.88410183333,0.0067189897091600006,0.43162526196266665,0.0,0.0,0.5441113578803334,0.00503216303223,0.012512227415500001,0.5055326901513334,0.41885259773199995,0.570993399898,9.1,0.5084666666666666,0.0002798376941374003,0.2710642275337161,0.043530511416744556,0.3593270129523301
2904,Warren County,ms,42.0,31.0,3291.6257752592,588.5008081999999,618.5537916,48020,856.1827358333335,53950.425781866674,0.008699584183924167,0.5080637798551667,0.0007559909895208334,0.0,0.4650721682884167,0.007574204176669999,0.009834272506257416,0.4448051855074167,0.465795373763,0.5151200306229998,9.099999999999998,0.4605916666666667,0.0019202633504023408,0.19935443565181174,0.09192003331945023,0.40720533111203666
2933,Washington County,ms,57.0,40.0,4915.5709342911005,724.7413163,761.2262003000001,49499,1140.0741964736844,41296.674017352634,0.005717993467345789,0.7467386708152632,0.0013221585964873685,0.0,0.2379511026368021,0.0022707930247778947,0.005999281459472106,0.28743543985798947,0.6757943861090001,0.31164642097300005,9.099999999999998,0.4793947368421053,0.002632794457274827,0.19121598416129618,0.0776985393644316,0.3441281642053375
2964,Wayne County,ms,6.0,5.0,787.0610564039999,810.7499399999999,813.51754,20564,114.25138249999999,51784.746473274994,0.0037789688595325005,0.39759129149825,0.00213285727276,0.0,0.5824874315617501,0.00393906375095,0.010070387056945001,0.460472025608,0.36637298091,0.624816446402,9.1,0.48845,0.0006514657980456026,0.23696751604746158,0.05709006029955262,0.3844582765998833
2981,Webster County,ms,6.0,5.0,711.0352926546,420.94036700000004,423.23319899999996,9999,136.34908333333334,45383.2006508,0.00128068303095,0.2530425371906,0.00036231884058,0.0,0.7332371157673333,0.003344571749296667,0.00873277342117,0.3552809102326666,0.199243630573,0.7860270700640001,9.1,0.4975333333333333,0.0012484394506866417,0.23282328232823282,0.0815081508150815,0.3544354435443544
3026,Wilkinson County,ms,6.0,1.0,927.002797123,678.1063,687.7662,9345,13.85996,41191.54434875,0.0,0.699915443356,0.0,0.0,0.294949169156,0.00513538748835,0.0,0.41101395567450005,0.677048394825,0.312649736464,9.1,0.47125,0.0011888250445809391,0.2472980203317282,0.06827180310326378,0.311824505082932
3052,Winston County,ms,7.0,6.0,528.4246459742,607.24492,610.0858499999999,18697,108.268984,46765.96217464,0.0017980991523240003,0.47149753038940007,0.0038952196802364003,0.0,0.5191041334142,0.0027221750476059997,0.000982842316306,0.444958946729,0.430737658192,0.5556949036600001,9.1,0.47098000000000007,0.0007995431182181611,0.21249398299192385,0.08300796919291865,0.37621008717976145
3084,Yalobusha County,ms,1.0,1.0,103.935759838,467.12892,495.00430000000006,12381,79.86523000000001,45802.69105496667,0.0015347778301166668,0.395633948201,0.005236957666759999,0.0,0.5932613748006667,0.0006313131313133334,0.0037016283700999995,0.49059132253500004,0.424892703863,0.555628920436,9.1,0.45006666666666667,0.00015723270440251572,0.2626605282287376,0.03779985461594378,0.4082868912042646
3090,Yazoo County,ms,11.0,10.0,634.4454269133,922.9467460000001,934.265879,27911,566.0677073333333,42035.33493213333,0.0031042048495216663,0.5590459398986668,0.0012981523765466666,0.0,0.41329001076661664,0.015859702676891668,0.007401989431756666,0.35748067372116665,0.5278002426199998,0.461787302871,9.1,0.4866333333333333,0.001093983092988563,0.23926050661029702,0.059761384400415604,0.30031170506252014
159,Beaverhead County,mt,5.0,5.0,134.7772956645,5541.6233219999995,5571.8913219999995,9291,163.20556036666667,59896.813798933326,0.002758472614253333,0.002352472324376667,0.010971186835110001,0.0005010378641466666,0.960266433871,0.0027091004630966664,0.020441296027816667,0.07650860234063334,0.238451668092,0.693541488452,8.63,0.47186666666666666,0.0009507510933637574,0.2013776773221397,0.1326014422559466,0.496717253255839
200,Big Horn County,mt,9.0,7.0,232.78850267899998,4995.463,5014.6103,13141,3.18983028,53080.7793983,0.0012394133443499999,0.0020100502512599996,0.6915639438022,0.0008375209380240001,0.27298140532349996,0.0010041512761479999,0.030363515064519998,0.3690521899024,0.49686595949900003,0.441899710704,8.63,0.44242,0.001924310455420141,0.1983106308500114,0.05539913248611217,0.35484361920706187
